,source_uid,source_bid,source_name,source_class,target_uid,target_bid,target_name,target_class,nt_type,neuropil,syn_count,eff_weight
3961,5910,12170,DNxn123,descending,2692,19033,IN03B060,intrinsic,acetylcholine,T2,19,19
3962,14331,12406,DNxn002,descending,2692,19033,IN03B060,intrinsic,acetylcholine,T2,13,13
3963,18088,12792,DNut031,descending,2692,19033,IN03B060,intrinsic,acetylcholine,T2,5,5
3964,14475,13034,DNxn084,descending,2692,19033,IN03B060,intrinsic,acetylcholine,T2,19,19
3965,1354,16192,DNxn062,descending,2692,19033,IN03B060,intrinsic,glutamate,T2,14,-14
3966,11796,17862,DNxn083,descending,2692,19033,IN03B060,intrinsic,acetylcholine,T2,12,12
3967,8294,19682,DNxn052,descending,2692,19033,IN03B060,intrinsic,glutamate,T2,9,-9
3968,10071,25709,DNxn055,descending,2692,19033,IN03B060,intrinsic,acetylcholine,T2,21,21
3969,3446,25796,DNxn055,descending,2692,19033,IN03B060,intrinsic,acetylcholine,T2,20,20
3970,889,10095,DNxl055,descending,2696,16772,IN04B036,intrinsic,gaba,T2,5,-5
3971,21643,10336,DNxn096,descending,2696,16772,IN04B036,intrinsic,gaba,T2,19,-19
3972,11345,11959,DNxn096,descending,2696,16772,IN04B036,intrinsic,gaba,T2,13,-13
3973,17560,13066,DNxl107,descending,2696,16772,IN04B036,intrinsic,glutamate,T2,7,-7
3974,7973,10117,DNxl080,descending,2718,16174,IN07B044,intrinsic,gaba,T2,9,-9
3975,9604,10410,DNxn012,descending,2718,16174,IN07B044,intrinsic,glutamate,T2,27,-27
3976,1178,10466,DNxl040,descending,2718,16174,IN07B044,intrinsic,gaba,T2,5,-5
3977,888,10491,DNxn012,descending,2718,16174,IN07B044,intrinsic,glutamate,T2,22,-22
3978,889,10095,DNxl055,descending,2722,14705,IN17A064,intrinsic,gaba,T2,11,-11
3979,7973,10117,DNxl080,descending,2722,14705,IN17A064,intrinsic,gaba,T2,5,-5
3980,397,10399,DNxl046,descending,2722,14705,IN17A064,intrinsic,gaba,T2,18,-18
3981,1178,10466,DNxl040,descending,2722,14705,IN17A064,intrinsic,gaba,T2,25,-25
3982,14205,11254,DNxl126,descending,2722,14705,IN17A064,intrinsic,gaba,T2,5,-5
3983,8198,14786,DNxn054,descending,2722,14705,IN17A064,intrinsic,acetylcholine,T2,6,6
3984,12727,10240,DNxl048,descending,2723,14309,IN17A038,intrinsic,gaba,T2,10,-10
3985,1178,10466,DNxl040,descending,2723,14309,IN17A038,intrinsic,gaba,T2,16,-16
3986,23309,17794,DNut020,descending,2744,35564,IN03B072,intrinsic,glutamate,T2,5,-5
3987,16667,11150,DNxn027,descending,2766,23735,IN01A073,intrinsic,acetylcholine,T2,12,12
3988,404,11349,DNxl003,descending,2766,23735,IN01A073,intrinsic,acetylcholine,T2,9,9
3989,6859,11579,DNxn094,descending,2766,23735,IN01A073,intrinsic,acetylcholine,T2,8,8
3990,3647,11613,DNxl120,descending,2766,23735,IN01A073,intrinsic,gaba,T2,5,-5
3991,6181,11621,DNxn182,descending,2766,23735,IN01A073,intrinsic,gaba,T2,19,-19
3992,22538,12746,DNxn161,descending,2766,23735,IN01A073,intrinsic,acetylcholine,T2,7,7
3993,21040,13239,DNxn102,descending,2766,23735,IN01A073,intrinsic,acetylcholine,T2,18,18
3994,23202,14935,DNxl045,descending,2766,23735,IN01A073,intrinsic,gaba,T2,6,-6
3995,23500,10058,DNxl048,descending,2783,23765,IN13B093,intrinsic,gaba,T2,8,-8
3996,11747,10107,DNxl041,descending,2783,23765,IN13B093,intrinsic,gaba,T2,18,-18
3997,4749,10279,DNxl049,descending,2783,23765,IN13B093,intrinsic,acetylcholine,T2,16,16
3998,20228,12025,DNxl119,descending,2783,23765,IN13B093,intrinsic,acetylcholine,T2,15,15
3999,2483,12455,DNxl116,descending,2783,23765,IN13B093,intrinsic,acetylcholine,T2,10,10
4000,6829,14042,DNxn054,descending,2783,23765,IN13B093,intrinsic,acetylcholine,T2,5,5
4001,23500,10058,DNxl048,descending,2791,11906,IN17A028,intrinsic,gaba,T2,11,-11
4002,18128,10097,DNxl080,descending,2791,11906,IN17A028,intrinsic,gaba,T2,17,-17
4003,11747,10107,DNxl041,descending,2791,11906,IN17A028,intrinsic,gaba,T2,20,-20
4004,15568,10291,DNxl134,descending,2791,11906,IN17A028,intrinsic,acetylcholine,T2,25,25
4005,21643,10336,DNxn096,descending,2791,11906,IN17A028,intrinsic,gaba,T2,13,-13
4006,5677,10420,DNxl046,descending,2791,11906,IN17A028,intrinsic,gaba,T2,5,-5
4007,12732,10532,DNxl040,descending,2791,11906,IN17A028,intrinsic,gaba,T2,41,-41
4008,12161,11136,DNxn076,descending,2791,11906,IN17A028,intrinsic,acetylcholine,T2,6,6
4009,17072,11693,DNxn182,descending,2791,11906,IN17A028,intrinsic,gaba,T2,7,-7
4010,3360,11930,DNxl051,descending,2791,11906,IN17A028,intrinsic,acetylcholine,T2,168,168
4011,11345,11959,DNxn096,descending,2791,11906,IN17A028,intrinsic,gaba,T2,23,-23
4012,22551,12380,DNxn047,descending,2791,11906,IN17A028,intrinsic,glutamate,T2,15,-15
4013,2499,12619,DNxl115,descending,2791,11906,IN17A028,intrinsic,gaba,T2,58,-58
4014,18515,12707,DNxn028,descending,2791,11906,IN17A028,intrinsic,glutamate,T2,9,-9
4015,13908,14228,DNxn186,descending,2791,11906,IN17A028,intrinsic,glutamate,T2,14,-14
4016,11986,14282,DNxl061,descending,2791,11906,IN17A028,intrinsic,glutamate,T2,10,-10
4017,200,14301,DNxn187,descending,2791,11906,IN17A028,intrinsic,glutamate,T2,12,-12
4018,22932,15356,DNxl097,descending,2791,11906,IN17A028,intrinsic,acetylcholine,T2,8,8
4019,435,18252,DNxl085,descending,2791,11906,IN17A028,intrinsic,acetylcholine,T2,6,6
4020,15836,166304,DNxn047,descending,2791,11906,IN17A028,intrinsic,glutamate,T2,16,-16
4021,12982,10021,DNxn033,descending,2797,21930,IN08A026,intrinsic,acetylcholine,T2,19,19
4022,20969,10476,DNxl011,descending,2797,21930,IN08A026,intrinsic,acetylcholine,T2,37,37
4023,20816,10995,DNxl064,descending,2797,21930,IN08A026,intrinsic,glutamate,T2,24,-24
4024,8798,11263,DNxl009,descending,2797,21930,IN08A026,intrinsic,gaba,T2,15,-15
4025,9054,11440,DNxl124,descending,2797,21930,IN08A026,intrinsic,acetylcholine,T2,8,8
4026,20228,12025,DNxl119,descending,2797,21930,IN08A026,intrinsic,acetylcholine,T2,15,15
4027,7418,13438,DNxn049,descending,2797,21930,IN08A026,intrinsic,acetylcholine,T2,6,6
4028,6558,14523,DNxn049,descending,2797,21930,IN08A026,intrinsic,acetylcholine,T2,12,12
4029,19638,16859,DNxl021,descending,2797,21930,IN08A026,intrinsic,acetylcholine,T2,6,6
4030,11747,10107,DNxl041,descending,2798,21534,IN14A034,intrinsic,gaba,T2,7,-7
4031,2819,10101,DNxn015,descending,2800,21272,IN04B102,intrinsic,acetylcholine,T2,5,5
4032,5945,10103,DNxl041,descending,2800,21272,IN04B102,intrinsic,gaba,T2,7,-7
4033,68,13411,DNxn175,descending,2800,21272,IN04B102,intrinsic,acetylcholine,T2,13,13
4034,5238,13517,DNxn175,descending,2800,21272,IN04B102,intrinsic,acetylcholine,T2,13,13
4035,9886,10093,DNxl058,descending,2805,10729,IN11B001,intrinsic,acetylcholine,T2,18,18
4036,14360,10339,DNxl058,descending,2805,10729,IN11B001,intrinsic,acetylcholine,T2,28,28
4037,10325,11354,DNxl042,descending,2805,10729,IN11B001,intrinsic,acetylcholine,T2,5,5
4038,17560,13066,DNxl107,descending,2808,10467,IN14A001,intrinsic,glutamate,T2,58,-58
4039,14071,10656,DNxl054,descending,2813,21698,IN20A.22A022,intrinsic,acetylcholine,T2,7,7
4040,7826,11488,DNxl123,descending,2813,21698,IN20A.22A022,intrinsic,gaba,T2,23,-23
4041,15382,13273,DNxl106,descending,2813,21698,IN20A.22A022,intrinsic,acetylcholine,T2,6,6
4042,718,13473,DNxl102,descending,2813,21698,IN20A.22A022,intrinsic,acetylcholine,T2,9,9
4043,22668,13502,DNxl102,descending,2813,21698,IN20A.22A022,intrinsic,acetylcholine,T2,5,5
4044,3116,10210,DNxl010,descending,2815,21436,IN09A060,intrinsic,gaba,T2,66,-66
4045,889,10095,DNxl055,descending,2829,19205,IN03A030,intrinsic,gaba,T2,8,-8
4046,5945,10103,DNxl041,descending,2829,19205,IN03A030,intrinsic,gaba,T2,9,-9
4047,7143,11202,DNxn168,descending,2829,19205,IN03A030,intrinsic,acetylcholine,T2,62,62
4048,14205,11254,DNxl126,descending,2829,19205,IN03A030,intrinsic,gaba,T2,13,-13
4049,19578,11731,DNxl123,descending,2829,19205,IN03A030,intrinsic,gaba,T2,15,-15
4050,15564,11894,DNxl020,descending,2829,19205,IN03A030,intrinsic,acetylcholine,T2,59,59
4051,10269,12965,DNxl112,descending,2829,19205,IN03A030,intrinsic,glutamate,T2,8,-8
4052,1952,13387,DNxl103,descending,2829,19205,IN03A030,intrinsic,acetylcholine,T2,6,6
4053,7793,13951,DNxn187,descending,2829,19205,IN03A030,intrinsic,glutamate,T2,12,-12
4054,22501,16648,DNml001,descending,2829,19205,IN03A030,intrinsic,acetylcholine,T2,7,7
4055,888,10491,DNxn012,descending,2832,17206,IN19A073,intrinsic,glutamate,T2,7,-7
4056,14205,11254,DNxl126,descending,2832,17206,IN19A073,intrinsic,gaba,T2,5,-5
4057,8198,14786,DNxn054,descending,2832,17206,IN19A073,intrinsic,acetylcholine,T2,26,26
4058,3635,11187,DNut055,descending,2836,28833,IN07B077,intrinsic,acetylcholine,T2,25,25
4059,19859,18445,DNut004,descending,2836,28833,IN07B077,intrinsic,glutamate,T2,6,-6
4060,8961,20006,DNut005,descending,2836,28833,IN07B077,intrinsic,acetylcholine,T2,6,6
4061,10235,24368,DNut048,descending,2836,28833,IN07B077,intrinsic,acetylcholine,T2,10,10
4062,11589,25336,DNut044,descending,2836,28833,IN07B077,intrinsic,acetylcholine,T2,7,7
4063,6251,39705,DNnt002,descending,2836,28833,IN07B077,intrinsic,gaba,T2,10,-10
4064,889,10095,DNxl055,descending,2837,19497,IN04B037,intrinsic,gaba,T2,14,-14
4065,7973,10117,DNxl080,descending,2837,19497,IN04B037,intrinsic,gaba,T2,5,-5
4066,1178,10466,DNxl040,descending,2837,19497,IN04B037,intrinsic,gaba,T2,8,-8
4067,888,10491,DNxn012,descending,2837,19497,IN04B037,intrinsic,glutamate,T2,6,-6
4068,21372,10623,DNxl134,descending,2837,19497,IN04B037,intrinsic,acetylcholine,T2,25,25
4069,21371,11019,DNxl129,descending,2837,19497,IN04B037,intrinsic,acetylcholine,T2,9,9
4070,21071,11306,DNxl130,descending,2837,19497,IN04B037,intrinsic,acetylcholine,T2,18,18
4071,12969,11856,DNxl119,descending,2837,19497,IN04B037,intrinsic,acetylcholine,T2,39,39
4072,20371,12915,DNxl108,descending,2837,19497,IN04B037,intrinsic,acetylcholine,T2,9,9
4073,12642,16837,DNxn057,descending,2838,19631,IN10B052,intrinsic,gaba,T2,14,-14
4074,7993,10835,DNxl018,descending,2845,28601,IN12B063,intrinsic,acetylcholine,T2,9,9
4075,20788,13226,DNxn080,descending,2845,28601,IN12B063,intrinsic,acetylcholine,T2,11,11
4076,11315,13764,DNxn080,descending,2845,28601,IN12B063,intrinsic,acetylcholine,T2,5,5
4077,11040,14739,DNxl025,descending,2845,28601,IN12B063,intrinsic,acetylcholine,T2,7,7
4078,10828,10526,DNxl004,descending,2848,17662,IN12B027,intrinsic,glutamate,T2,8,-8
4079,5661,11859,DNxl118,descending,2848,17662,IN12B027,intrinsic,gaba,T2,6,-6
4080,14500,11887,DNxl118,descending,2848,17662,IN12B027,intrinsic,gaba,T2,9,-9
4081,2803,12466,DNxl114,descending,2848,17662,IN12B027,intrinsic,gaba,T2,18,-18
4082,3491,12820,DNxl110,descending,2848,17662,IN12B027,intrinsic,acetylcholine,T2,6,6
4083,4148,12882,DNxl114,descending,2848,17662,IN12B027,intrinsic,gaba,T2,8,-8
4084,20372,13049,DNxl106,descending,2848,17662,IN12B027,intrinsic,acetylcholine,T2,15,15
4085,15030,13088,DNxl106,descending,2848,17662,IN12B027,intrinsic,acetylcholine,T2,12,12
4086,15382,13273,DNxl106,descending,2848,17662,IN12B027,intrinsic,acetylcholine,T2,19,19
4087,16620,13419,DNxl106,descending,2848,17662,IN12B027,intrinsic,acetylcholine,T2,11,11
4088,718,13473,DNxl102,descending,2848,17662,IN12B027,intrinsic,acetylcholine,T2,51,51
4089,6678,14695,DNxl007,descending,2848,17662,IN12B027,intrinsic,acetylcholine,T2,7,7
4090,2819,10101,DNxn015,descending,2849,17266,IN00A054,intrinsic,acetylcholine,T2,20,20
4091,20977,10506,DNxn003,descending,2849,17266,IN00A054,intrinsic,acetylcholine,T2,27,27
4092,20674,10531,DNxn003,descending,2849,17266,IN00A054,intrinsic,acetylcholine,T2,34,34
4093,15023,10663,DNxn099,descending,2849,17266,IN00A054,intrinsic,acetylcholine,T2,23,23
4094,13094,10717,DNxn099,descending,2849,17266,IN00A054,intrinsic,acetylcholine,T2,22,22
4095,17873,11072,DNxn051,descending,2849,17266,IN00A054,intrinsic,acetylcholine,T2,11,11
4096,5256,11286,DNxn124,descending,2849,17266,IN00A054,intrinsic,acetylcholine,T2,7,7
4097,10937,11386,DNxn051,descending,2849,17266,IN00A054,intrinsic,acetylcholine,T2,11,11
4098,2400,11497,DNxn124,descending,2849,17266,IN00A054,intrinsic,acetylcholine,T2,5,5
4099,4445,12827,DNxn028,descending,2849,17266,IN00A054,intrinsic,glutamate,T2,7,-7
4100,12225,15838,DNxn101,descending,2849,17266,IN00A054,intrinsic,acetylcholine,T2,6,6
4101,8438,27737,DNlt006,descending,2849,17266,IN00A054,intrinsic,gaba,T2,7,-7
4102,11899,32154,DNlt006,descending,2849,17266,IN00A054,intrinsic,gaba,T2,5,-5
4103,744,36495,DNit007,descending,2849,17266,IN00A054,intrinsic,glutamate,T2,5,-5
4104,6536,156733,DNit007,descending,2849,17266,IN00A054,intrinsic,glutamate,T2,7,-7
4105,11505,10648,DNxl133,descending,2857,17430,IN08B062,intrinsic,acetylcholine,T2,7,7
4106,2923,11327,DNxn004,descending,2857,17430,IN08B062,intrinsic,acetylcholine,T2,5,5
4107,19578,11731,DNxl123,descending,2857,17430,IN08B062,intrinsic,gaba,T2,7,-7
4108,11343,12221,DNxl121,descending,2857,17430,IN08B062,intrinsic,acetylcholine,T2,6,6
4109,17860,12779,DNxl113,descending,2857,17430,IN08B062,intrinsic,acetylcholine,T2,16,16
4110,18499,12939,DNxl022,descending,2857,17430,IN08B062,intrinsic,acetylcholine,T2,5,5
4111,1952,13387,DNxl103,descending,2857,17430,IN08B062,intrinsic,acetylcholine,T2,32,32
4112,5765,24316,DNfl004,descending,2857,17430,IN08B062,intrinsic,acetylcholine,T2,6,6
4113,18128,10097,DNxl080,descending,2858,17034,IN07B044,intrinsic,gaba,T2,18,-18
4114,9604,10410,DNxn012,descending,2858,17034,IN07B044,intrinsic,glutamate,T2,13,-13
4115,888,10491,DNxn012,descending,2858,17034,IN07B044,intrinsic,glutamate,T2,19,-19
4116,5011,11931,DNxl020,descending,2858,17034,IN07B044,intrinsic,acetylcholine,T2,11,11
4117,17442,12304,DNxn008,descending,2858,17034,IN07B044,intrinsic,glutamate,T2,9,-9
4118,18515,12707,DNxn028,descending,2858,17034,IN07B044,intrinsic,glutamate,T2,16,-16
4119,21643,10336,DNxn096,descending,2859,17168,IN03A052,intrinsic,gaba,T2,72,-72
4120,11345,11959,DNxn096,descending,2859,17168,IN03A052,intrinsic,gaba,T2,69,-69
4121,20359,12623,DNxn032,descending,2859,17168,IN03A052,intrinsic,acetylcholine,T2,29,29
4122,7408,13012,DNxn032,descending,2859,17168,IN03A052,intrinsic,acetylcholine,T2,9,9
4123,3846,13169,DNxl038,descending,2859,17168,IN03A052,intrinsic,gaba,T2,8,-8
4124,7393,13244,DNxl038,descending,2859,17168,IN03A052,intrinsic,gaba,T2,10,-10
4125,2598,13845,DNxl029,descending,2859,17168,IN03A052,intrinsic,glutamate,T2,18,-18
4126,19122,15426,DNxl068,descending,2859,17168,IN03A052,intrinsic,acetylcholine,T2,17,17
4127,2200,24107,DNxl035,descending,2859,17168,IN03A052,intrinsic,acetylcholine,T2,6,6
4128,23500,10058,DNxl048,descending,2879,15887,IN13A034,intrinsic,gaba,T2,8,-8
4129,16238,10121,DNxn015,descending,2879,15887,IN13A034,intrinsic,acetylcholine,T2,46,46
4130,15568,10291,DNxl134,descending,2879,15887,IN13A034,intrinsic,acetylcholine,T2,5,5
4131,10828,10526,DNxl004,descending,2887,26856,IN14A063,intrinsic,glutamate,T2,7,-7
4132,11505,10648,DNxl133,descending,2887,26856,IN14A063,intrinsic,acetylcholine,T2,6,6
4133,9883,10751,DNxl001,descending,2887,26856,IN14A063,intrinsic,acetylcholine,T2,6,6
4134,580,14680,DNxl027,descending,2887,26856,IN14A063,intrinsic,acetylcholine,T2,9,9
4135,1254,14966,DNxl027,descending,2887,26856,IN14A063,intrinsic,acetylcholine,T2,8,8
4136,18329,16541,DNxl092,descending,2887,26856,IN14A063,intrinsic,acetylcholine,T2,8,8
4137,15009,24125,DNxl047,descending,2887,26856,IN14A063,intrinsic,acetylcholine,T2,5,5
4138,13094,10717,DNxn099,descending,2890,24595,IN10B032,intrinsic,acetylcholine,T2,32,32
4139,888,10491,DNxn012,descending,2891,15655,IN17A109,intrinsic,glutamate,T2,5,-5
4140,7124,13299,DNxn152,descending,2891,15655,IN17A109,intrinsic,gaba,T2,40,-40
4141,7793,13951,DNxn187,descending,2891,15655,IN17A109,intrinsic,glutamate,T2,11,-11
4142,889,10095,DNxl055,descending,2897,100544,INXXX464,intrinsic,gaba,T2,31,-31
4143,5945,10103,DNxl041,descending,2897,100544,INXXX464,intrinsic,gaba,T2,89,-89
4144,7973,10117,DNxl080,descending,2897,100544,INXXX464,intrinsic,gaba,T2,35,-35
4145,4058,10217,DNxl010,descending,2897,100544,INXXX464,intrinsic,gaba,T2,19,-19
4146,12727,10240,DNxl048,descending,2897,100544,INXXX464,intrinsic,gaba,T2,122,-122
4147,14360,10339,DNxl058,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,66,66
4148,397,10399,DNxl046,descending,2897,100544,INXXX464,intrinsic,gaba,T2,10,-10
4149,1178,10466,DNxl040,descending,2897,100544,INXXX464,intrinsic,gaba,T2,132,-132
4150,888,10491,DNxn012,descending,2897,100544,INXXX464,intrinsic,glutamate,T2,12,-12
4151,10828,10526,DNxl004,descending,2897,100544,INXXX464,intrinsic,glutamate,T2,9,-9
4152,21372,10623,DNxl134,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,160,160
4153,9883,10751,DNxl001,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,95,95
4154,21371,11019,DNxl129,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,43,43
4155,3243,11070,DNxl054,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,157,157
4156,16659,11120,DNxl049,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,18,18
4157,16375,11145,DNxl023,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,27,27
4158,16667,11150,DNxn027,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,97,97
4159,4568,11164,DNxl024,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,21,21
4160,22426,11228,DNxn027,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,10,10
4161,14205,11254,DNxl126,descending,2897,100544,INXXX464,intrinsic,gaba,T2,6,-6
4162,2923,11327,DNxn004,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,6,6
4163,15564,11894,DNxl020,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,19,19
4164,10426,12214,DNxl028,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,29,29
4165,2777,12272,DNxl028,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,8,8
4166,17442,12304,DNxn008,descending,2897,100544,INXXX464,intrinsic,glutamate,T2,9,-9
4167,3491,12820,DNxl110,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,175,175
4168,20788,13226,DNxn080,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,9,9
4169,1952,13387,DNxl103,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,16,16
4170,11315,13764,DNxn080,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,33,33
4171,4959,13804,DNxl131,descending,2897,100544,INXXX464,intrinsic,gaba,T2,13,-13
4172,580,14680,DNxl027,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,158,158
4173,6678,14695,DNxl007,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,15,15
4174,1254,14966,DNxl027,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,170,170
4175,23201,15331,DNxn071,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,7,7
4176,22501,16648,DNml001,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,6,6
4177,13565,16814,DNxn070,descending,2897,100544,INXXX464,intrinsic,glutamate,T2,6,-6
4178,13149,18076,DNxl095,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,5,5
4179,2477,24186,DNxn169,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,7,7
4180,6614,153153,DNxl033,descending,2897,100544,INXXX464,intrinsic,acetylcholine,T2,118,118
4181,22720,10941,DNxl130,descending,2911,34387,IN18B045,intrinsic,acetylcholine,T2,26,26
4182,11905,11221,DNlt005,descending,2911,34387,IN18B045,intrinsic,acetylcholine,T2,7,7
4183,8798,11263,DNxl009,descending,2911,34387,IN18B045,intrinsic,gaba,T2,10,-10
4184,2513,12783,DNlt008,descending,2911,34387,IN18B045,intrinsic,gaba,T2,13,-13
4185,14029,13089,DNlt007,descending,2911,34387,IN18B045,intrinsic,acetylcholine,T2,7,7
4186,9993,13184,DNxn164,descending,2911,34387,IN18B045,intrinsic,acetylcholine,T2,27,27
4187,16622,13291,DNxn164,descending,2911,34387,IN18B045,intrinsic,acetylcholine,T2,9,9
4188,8173,14330,DNxl100,descending,2911,34387,IN18B045,intrinsic,glutamate,T2,8,-8
4189,6064,22194,DNxn171,descending,2911,34387,IN18B045,intrinsic,acetylcholine,T2,19,19
4190,888,10491,DNxn012,descending,2914,22790,IN11B015,intrinsic,glutamate,T2,8,-8
4191,5945,10103,DNxl041,descending,2916,22132,IN04B104,intrinsic,gaba,T2,8,-8
4192,11505,10648,DNxl133,descending,2916,22132,IN04B104,intrinsic,acetylcholine,T2,6,6
4193,9883,10751,DNxl001,descending,2916,22132,IN04B104,intrinsic,acetylcholine,T2,23,23
4194,21371,11019,DNxl129,descending,2916,22132,IN04B104,intrinsic,acetylcholine,T2,6,6
4195,16659,11120,DNxl049,descending,2916,22132,IN04B104,intrinsic,acetylcholine,T2,5,5
4196,4568,11164,DNxl024,descending,2916,22132,IN04B104,intrinsic,acetylcholine,T2,8,8
4197,21741,11264,DNxl042,descending,2916,22132,IN04B104,intrinsic,acetylcholine,T2,10,10
4198,17860,12779,DNxl113,descending,2916,22132,IN04B104,intrinsic,acetylcholine,T2,19,19
4199,8605,12934,DNxl013,descending,2916,22132,IN04B104,intrinsic,gaba,T2,6,-6
4200,6678,14695,DNxl007,descending,2916,22132,IN04B104,intrinsic,acetylcholine,T2,17,17
4201,5945,10103,DNxl041,descending,2921,100872,IN14A034,intrinsic,gaba,T2,16,-16
4202,23500,10058,DNxl048,descending,2934,10961,IN16B016,intrinsic,gaba,T2,36,-36
4203,6308,10086,DNxl055,descending,2934,10961,IN16B016,intrinsic,gaba,T2,158,-158
4204,9886,10093,DNxl058,descending,2934,10961,IN16B016,intrinsic,acetylcholine,T2,35,35
4205,18128,10097,DNxl080,descending,2934,10961,IN16B016,intrinsic,gaba,T2,211,-211
4206,11747,10107,DNxl041,descending,2934,10961,IN16B016,intrinsic,gaba,T2,49,-49
4207,13378,10138,DNxl006,descending,2934,10961,IN16B016,intrinsic,acetylcholine,T2,10,10
4208,4749,10279,DNxl049,descending,2934,10961,IN16B016,intrinsic,acetylcholine,T2,9,9
4209,15568,10291,DNxl134,descending,2934,10961,IN16B016,intrinsic,acetylcholine,T2,179,179
4210,9604,10410,DNxn012,descending,2934,10961,IN16B016,intrinsic,glutamate,T2,13,-13
4211,5677,10420,DNxl046,descending,2934,10961,IN16B016,intrinsic,gaba,T2,16,-16
4212,12732,10532,DNxl040,descending,2934,10961,IN16B016,intrinsic,gaba,T2,29,-29
4213,22720,10941,DNxl130,descending,2934,10961,IN16B016,intrinsic,acetylcholine,T2,21,21
4214,4894,11071,DNxn004,descending,2934,10961,IN16B016,intrinsic,acetylcholine,T2,5,5
4215,10325,11354,DNxl042,descending,2934,10961,IN16B016,intrinsic,acetylcholine,T2,38,38
4216,2373,11961,DNxl126,descending,2934,10961,IN16B016,intrinsic,gaba,T2,14,-14
4217,6858,11975,DNxl117,descending,2934,10961,IN16B016,intrinsic,acetylcholine,T2,16,16
4218,20228,12025,DNxl119,descending,2934,10961,IN16B016,intrinsic,acetylcholine,T2,9,9
4219,10426,12214,DNxl028,descending,2934,10961,IN16B016,intrinsic,acetylcholine,T2,45,45
4220,2777,12272,DNxl028,descending,2934,10961,IN16B016,intrinsic,acetylcholine,T2,19,19
4221,2483,12455,DNxl116,descending,2934,10961,IN16B016,intrinsic,acetylcholine,T2,31,31
4222,15654,12926,DNxl017,descending,2934,10961,IN16B016,intrinsic,acetylcholine,T2,5,5
4223,18512,12969,DNxl108,descending,2934,10961,IN16B016,intrinsic,acetylcholine,T2,72,72
4224,1693,13734,DNxl045,descending,2934,10961,IN16B016,intrinsic,gaba,T2,5,-5
4225,5905,14035,DNxn088,descending,2934,10961,IN16B016,intrinsic,acetylcholine,T2,8,8
4226,8173,14330,DNxl100,descending,2934,10961,IN16B016,intrinsic,glutamate,T2,21,-21
4227,2469,14820,DNut018,descending,2934,10961,IN16B016,intrinsic,acetylcholine,T2,7,7
4228,21563,14836,DNxl099,descending,2934,10961,IN16B016,intrinsic,acetylcholine,T2,6,6
4229,14965,14931,DNxn001,descending,2934,10961,IN16B016,intrinsic,acetylcholine,T2,7,7
4230,9544,15074,DNxl059,descending,2934,10961,IN16B016,intrinsic,acetylcholine,T2,7,7
4231,23210,15099,DNxl052,descending,2934,10961,IN16B016,intrinsic,acetylcholine,T2,16,16
4232,17643,17798,DNxn157,descending,2934,10961,IN16B016,intrinsic,glutamate,T2,8,-8
4233,4887,20535,DNxn147,descending,2934,10961,IN16B016,intrinsic,acetylcholine,T2,5,5
4234,14496,22430,DNxl073,descending,2934,10961,IN16B016,intrinsic,acetylcholine,T2,12,12
4235,19169,10732,DNxl018,descending,2947,20065,IN19A069,intrinsic,acetylcholine,T2,14,14
4236,7993,10835,DNxl018,descending,2947,20065,IN19A069,intrinsic,acetylcholine,T2,20,20
4237,4749,10279,DNxl049,descending,2948,11125,INXXX042,intrinsic,acetylcholine,T2,12,12
4238,9604,10410,DNxn012,descending,2948,11125,INXXX042,intrinsic,glutamate,T2,9,-9
4239,18543,11298,DNxn168,descending,2948,11125,INXXX042,intrinsic,acetylcholine,T2,5,5
4240,5011,11931,DNxl020,descending,2948,11125,INXXX042,intrinsic,acetylcholine,T2,6,6
4241,2373,11961,DNxl126,descending,2948,11125,INXXX042,intrinsic,gaba,T2,14,-14
4242,18515,12707,DNxn028,descending,2948,11125,INXXX042,intrinsic,glutamate,T2,63,-63
4243,4445,12827,DNxn028,descending,2948,11125,INXXX042,intrinsic,glutamate,T2,29,-29
