,source_uid,source_bid,source_name,source_class,source_type,target_uid,target_bid,target_name,target_class,target_type,target_muscle,syn_count,eff_weight
13005,15456,186552,IN12B016,intrinsic,gaba,14800,18309,MNwm20,motor,glutamate,DLM c-f,25,-25
13006,15456,186552,IN12B016,intrinsic,gaba,269,21264,MNad39,motor,unclear,abdomen,5,-5
13007,15456,186552,IN12B016,intrinsic,gaba,11719,23801,MNad13,motor,glutamate,abdomen,5,-5
13008,15456,186552,IN12B016,intrinsic,gaba,22807,27988,MNad03,motor,glutamate,abdomen,12,-12
13009,15456,186552,IN12B016,intrinsic,gaba,9489,162240,MNwm20,motor,glutamate,DLM c-f,22,-22
13010,15456,186552,IN12B016,intrinsic,gaba,18198,169914,MNwm20,motor,glutamate,DLM c-f,10,-10
13011,15474,18333,IN07B058,intrinsic,acetylcholine,17884,22175,MNwm01,motor,glutamate,TTM,6,6
13012,15476,16334,IN12B025,intrinsic,gaba,7381,13214,MNwm01,motor,glutamate,TTM,21,-21
13013,15476,16334,IN12B025,intrinsic,gaba,22104,15873,MNml38,motor,glutamate,ltm1-tibia,5,-5
13014,15480,16364,IN20A.22A021,intrinsic,acetylcholine,15773,16017,MNml85,motor,glutamate,middle leg,7,7
13015,15480,16364,IN20A.22A021,intrinsic,acetylcholine,9631,162868,MNml24,motor,glutamate,Acc. ti flexor,25,25
13016,15491,16528,IN14A015,intrinsic,glutamate,17059,11529,MNml33,motor,glutamate,Sternal posterior rotator,11,-11
13017,15491,16528,IN14A015,intrinsic,glutamate,12094,102786,MNml34,motor,glutamate,Sternal posterior rotator,5,-5
13018,15498,25894,IN20A.22A050,intrinsic,acetylcholine,7965,13036,MNml81,motor,glutamate,middle leg,6,6
13019,15499,16558,IN08B060,intrinsic,acetylcholine,17059,11529,MNml33,motor,glutamate,Sternal posterior rotator,25,25
13020,15502,14163,IN16B033,intrinsic,glutamate,15042,10461,MNml41,motor,glutamate,Ti extensor,6,-6
13021,15502,14163,IN16B033,intrinsic,glutamate,18472,15006,MNml12,motor,acetylcholine,Tr flexor,22,-22
13022,15502,14163,IN16B033,intrinsic,glutamate,1911,171948,MNml12,motor,glutamate,Tr flexor,6,-6
13023,15507,26186,IN09A079,intrinsic,gaba,12151,10710,MNml40,motor,glutamate,Ti flexor,13,-13
13024,15507,26186,IN09A079,intrinsic,gaba,11854,15623,MNml21,motor,glutamate,Ti flexor,23,-23
13025,15507,26186,IN09A079,intrinsic,gaba,19605,16635,MNml30,motor,glutamate,Ti flexor,7,-7
13026,15507,26186,IN09A079,intrinsic,gaba,14274,17070,MNml25,motor,glutamate,Acc. ti flexor,9,-9
13027,15507,26186,IN09A079,intrinsic,gaba,5217,25212,MNml26,motor,glutamate,Acc. ti flexor,21,-21
13028,15507,26186,IN09A079,intrinsic,gaba,16951,153335,MNml21,motor,glutamate,Ti flexor,6,-6
13029,15513,37417,IN06B085,intrinsic,gaba,16650,10694,MNwm30,motor,glutamate,ps2,37,-37
13030,15513,37417,IN06B085,intrinsic,gaba,7718,11054,MNwm30,motor,glutamate,ps2,29,-29
13031,15541,167047,IN02A042,intrinsic,glutamate,10162,10270,MNwm32,motor,gaba,tp2,6,-6
13032,15541,167047,IN02A042,intrinsic,glutamate,902,10521,MNwm31,motor,glutamate,tp1,34,-34
13033,15541,167047,IN02A042,intrinsic,glutamate,16650,10694,MNwm30,motor,glutamate,ps2,60,-60
13034,15541,167047,IN02A042,intrinsic,glutamate,7718,11054,MNwm30,motor,glutamate,ps2,21,-21
13035,15558,21754,IN20A.22A030,intrinsic,acetylcholine,15773,16017,MNml85,motor,glutamate,middle leg,11,11
13036,15558,21754,IN20A.22A030,intrinsic,acetylcholine,8642,24493,MNwm02,motor,glutamate,TTM,11,11
13037,15558,21754,IN20A.22A030,intrinsic,acetylcholine,14390,162827,MNml86,motor,glutamate,middle leg,5,5
13038,15558,21754,IN20A.22A030,intrinsic,acetylcholine,14920,175327,MNml18,motor,glutamate,Tergotr.,5,5
13039,15577,21260,IN12A052,intrinsic,acetylcholine,23518,10088,MNwm20,motor,glutamate,DLM c-f,9,9
13040,15577,21260,IN12A052,intrinsic,acetylcholine,2927,10669,MNwm21,motor,unknown,DVM 1a-c,89,89
13041,15577,21260,IN12A052,intrinsic,acetylcholine,23285,10733,MNwm21,motor,acetylcholine,DVM 1a-c,60,60
13042,15577,21260,IN12A052,intrinsic,acetylcholine,15987,10766,MNwm32,motor,glutamate,tp2,5,5
13043,15577,21260,IN12A052,intrinsic,acetylcholine,22290,10892,MNwm20,motor,unknown,DLM c-f,5,5
13044,15577,21260,IN12A052,intrinsic,acetylcholine,17060,11663,MNwm15,motor,gaba,"DVM 2a, b",61,61
13045,15577,21260,IN12A052,intrinsic,acetylcholine,23125,11776,MNwm15,motor,glutamate,"DVM 3a, b",51,51
13046,15577,21260,IN12A052,intrinsic,acetylcholine,9186,12330,MNwm21,motor,glutamate,DVM 1a-c,81,81
13047,15577,21260,IN12A052,intrinsic,acetylcholine,11858,13228,MNwm15,motor,acetylcholine,"DVM 3a, b",87,87
13048,15577,21260,IN12A052,intrinsic,acetylcholine,9288,13586,MNwm15,motor,glutamate,"DVM 3a, b",89,89
13049,15577,21260,IN12A052,intrinsic,acetylcholine,16741,14017,MNwm21,motor,unknown,DVM 1a-c,47,47
13050,15577,21260,IN12A052,intrinsic,acetylcholine,22228,14898,MNwm21,motor,acetylcholine,DVM 1a-c,44,44
13051,15577,21260,IN12A052,intrinsic,acetylcholine,7631,15098,MNwm15,motor,glutamate,"DVM 2a, b",56,56
13052,15577,21260,IN12A052,intrinsic,acetylcholine,12502,15783,MNwm15,motor,unknown,"DVM 2a, b",54,54
13053,15577,21260,IN12A052,intrinsic,acetylcholine,14548,16559,MNwm15,motor,acetylcholine,"DVM 2a, b",67,67
13054,15577,21260,IN12A052,intrinsic,acetylcholine,14800,18309,MNwm20,motor,glutamate,DLM c-f,5,5
13055,15577,21260,IN12A052,intrinsic,acetylcholine,14672,162114,MNwm15,motor,glutamate,"DVM 3a, b",70,70
13056,15577,21260,IN12A052,intrinsic,acetylcholine,3706,38723486729,MNwm21,motor,unknown,DVM 1a-c,59,59
13057,15590,19687,IN17A071,intrinsic,acetylcholine,16793,10011,MNwm03,motor,glutamate,hg1,22,22
13058,15590,19687,IN17A071,intrinsic,acetylcholine,12036,10014,MNwm20,motor,gaba,DLM c-f,74,74
13059,15590,19687,IN17A071,intrinsic,acetylcholine,19039,10074,MNwm19,motor,acetylcholine,"DLM a, b",124,124
13060,15590,19687,IN17A071,intrinsic,acetylcholine,23518,10088,MNwm20,motor,glutamate,DLM c-f,45,45
13061,15590,19687,IN17A071,intrinsic,acetylcholine,21374,10361,MNwm20,motor,unknown,DLM c-f,108,108
13062,15590,19687,IN17A071,intrinsic,acetylcholine,3512,10589,MNwm19,motor,glutamate,"DLM a, b",95,95
13063,15590,19687,IN17A071,intrinsic,acetylcholine,19699,10592,MNwm20,motor,glutamate,DLM c-f,54,54
13064,15590,19687,IN17A071,intrinsic,acetylcholine,22290,10892,MNwm20,motor,unknown,DLM c-f,52,52
13065,15590,19687,IN17A071,intrinsic,acetylcholine,2924,10931,MNwm23,motor,gaba,hg3,31,31
13066,15590,19687,IN17A071,intrinsic,acetylcholine,14800,18309,MNwm20,motor,glutamate,DLM c-f,162,162
13067,15590,19687,IN17A071,intrinsic,acetylcholine,18254,22584,MNwm22,motor,unknown,hg2,28,28
13068,15590,19687,IN17A071,intrinsic,acetylcholine,9489,162240,MNwm20,motor,glutamate,DLM c-f,109,109
13069,15590,19687,IN17A071,intrinsic,acetylcholine,18198,169914,MNwm20,motor,glutamate,DLM c-f,79,79
13070,15591,19291,IN13A039,intrinsic,gaba,14402,17930,MNml09,motor,glutamate,Tr extensor,6,-6
13071,15591,19291,IN13A039,intrinsic,gaba,553,18716,MNml22,motor,glutamate,Sternotrochanter,10,-10
13072,15591,19291,IN13A039,intrinsic,gaba,1746,19094,MNml08,motor,glutamate,Sternotrochanter,7,-7
13073,15591,19291,IN13A039,intrinsic,gaba,8642,24493,MNwm02,motor,glutamate,TTM,26,-26
13074,15591,19291,IN13A039,intrinsic,gaba,13678,162833,MNml37,motor,glutamate,Tr extensor,6,-6
13075,15605,19851,IN16B099,intrinsic,glutamate,4751,10017,MNwm16,motor,glutamate,b1,38,-38
13076,15605,19851,IN16B099,intrinsic,glutamate,1864,10064,MNwm17,motor,glutamate,b2,88,-88
13077,15605,19851,IN16B099,intrinsic,glutamate,10829,10130,MNwm23,motor,glutamate,hg3,11,-11
13078,15605,19851,IN16B099,intrinsic,glutamate,8520,10433,MNwm24,motor,glutamate,hg4,17,-17
13079,15605,19851,IN16B099,intrinsic,glutamate,3235,10778,MNwm31,motor,gaba,tp1,30,-30
13080,15605,19851,IN16B099,intrinsic,glutamate,2924,10931,MNwm23,motor,gaba,hg3,25,-25
13081,15605,19851,IN16B099,intrinsic,glutamate,7668,12927,MNwm22,motor,glutamate,hg2,5,-5
13082,15605,19851,IN16B099,intrinsic,glutamate,18254,22584,MNwm22,motor,unknown,hg2,29,-29
13083,15607,19193,IN21A038,intrinsic,glutamate,12151,10710,MNml40,motor,glutamate,Ti flexor,7,-7
13084,15607,19193,IN21A038,intrinsic,glutamate,11854,15623,MNml21,motor,glutamate,Ti flexor,9,-9
13085,15607,19193,IN21A038,intrinsic,glutamate,19605,16635,MNml30,motor,glutamate,Ti flexor,5,-5
13086,15626,16992,IN21A037,intrinsic,glutamate,15042,10461,MNml41,motor,glutamate,Ti extensor,12,-12
13087,15626,16992,IN21A037,intrinsic,glutamate,20793,11489,MNml39,motor,glutamate,Ti extensor,5,-5
13088,15626,16992,IN21A037,intrinsic,glutamate,14402,17930,MNml09,motor,glutamate,Tr extensor,25,-25
13089,15626,16992,IN21A037,intrinsic,glutamate,553,18716,MNml22,motor,glutamate,Sternotrochanter,31,-31
13090,15626,16992,IN21A037,intrinsic,glutamate,1746,19094,MNml08,motor,glutamate,Sternotrochanter,8,-8
13091,15626,16992,IN21A037,intrinsic,glutamate,13678,162833,MNml37,motor,glutamate,Tr extensor,16,-16
13092,15632,26882,IN19A105,intrinsic,gaba,14030,12693,MNml32,motor,glutamate,ltm,13,-13
13093,15633,17680,IN04B061,intrinsic,acetylcholine,16650,10694,MNwm30,motor,glutamate,ps2,9,9
13094,15633,17680,IN04B061,intrinsic,acetylcholine,7965,13036,MNml81,motor,glutamate,middle leg,11,11
13095,15633,17680,IN04B061,intrinsic,acetylcholine,19880,17036,MNml83,motor,glutamate,middle leg,6,6
13096,15637,15419,IN11A003,intrinsic,acetylcholine,15848,11809,MNhl59,motor,glutamate,hind leg,24,24
13097,15637,15419,IN11A003,intrinsic,acetylcholine,20517,13543,MNhl59,motor,glutamate,hind leg,18,18
13098,15637,15419,IN11A003,intrinsic,acetylcholine,165,18471,MNhl36,motor,glutamate,Sternal anterior rotator,13,13
13099,15637,15419,IN11A003,intrinsic,acetylcholine,12159,164741,MNhl36,motor,glutamate,Sternal anterior rotator,27,27
13100,15639,15157,IN12B031,intrinsic,gaba,10647,13904,MNml37,motor,glutamate,Tr extensor,7,-7
13101,15639,15157,IN12B031,intrinsic,gaba,2180,15107,MNml18,motor,glutamate,Tergotr.,5,-5
13102,15639,15157,IN12B031,intrinsic,gaba,8202,166392,MNml22,motor,glutamate,Sternotrochanter,6,-6
13103,15651,102733,IN20A.22A061,intrinsic,acetylcholine,17059,11529,MNml33,motor,glutamate,Sternal posterior rotator,12,12
13104,15663,158541,IN03A052,intrinsic,acetylcholine,13881,16295,MNml36,motor,glutamate,Sternal anterior rotator,5,5
13105,15663,158541,IN03A052,intrinsic,acetylcholine,12723,19704,MNml12,motor,glutamate,Tr flexor,12,12
13106,15665,14955,IN17A079,intrinsic,acetylcholine,19629,17091,MNml17,motor,glutamate,Pleural remotor/abductor,5,5
13107,15680,22322,IN04B082,intrinsic,acetylcholine,13881,16295,MNml36,motor,glutamate,Sternal anterior rotator,5,5
13108,15680,22322,IN04B082,intrinsic,acetylcholine,1043,20119,MNml36,motor,glutamate,Sternal anterior rotator,8,8
13109,15683,13120,IN12B018,intrinsic,gaba,7965,13036,MNml81,motor,glutamate,middle leg,33,-33
13110,15683,13120,IN12B018,intrinsic,gaba,15121,13784,MNml24,motor,glutamate,Acc. ti flexor,13,-13
13111,15683,13120,IN12B018,intrinsic,gaba,20612,14665,MNml27,motor,glutamate,Acc. ti flexor,18,-18
13112,15683,13120,IN12B018,intrinsic,gaba,11854,15623,MNml21,motor,glutamate,Ti flexor,36,-36
13113,15683,13120,IN12B018,intrinsic,gaba,19605,16635,MNml30,motor,glutamate,Ti flexor,33,-33
13114,15683,13120,IN12B018,intrinsic,gaba,19880,17036,MNml83,motor,glutamate,middle leg,11,-11
13115,15683,13120,IN12B018,intrinsic,gaba,14274,17070,MNml25,motor,glutamate,Acc. ti flexor,10,-10
13116,15683,13120,IN12B018,intrinsic,gaba,12723,19704,MNml12,motor,glutamate,Tr flexor,8,-8
13117,15683,13120,IN12B018,intrinsic,gaba,4536,24828,MNml25,motor,glutamate,Acc. ti flexor,18,-18
13118,15683,13120,IN12B018,intrinsic,gaba,1282,100707,MNml40,motor,glutamate,Ti flexor,8,-8
13119,15683,13120,IN12B018,intrinsic,gaba,16951,153335,MNml21,motor,glutamate,Ti flexor,30,-30
13120,15704,22382,IN20A.22A036,intrinsic,acetylcholine,5556,10737,MNml39,motor,acetylcholine,Ti extensor,6,6
13121,15704,22382,IN20A.22A036,intrinsic,acetylcholine,8202,166392,MNml22,motor,glutamate,Sternotrochanter,5,5
13122,15705,22516,IN20A.22A022,intrinsic,acetylcholine,17815,14390,MNwm26,motor,glutamate,i2,8,8
13123,15708,100726,IN16B052,intrinsic,glutamate,16877,24669,MNml36,motor,glutamate,Sternal anterior rotator,10,-10
13124,15708,100726,IN16B052,intrinsic,glutamate,16248,219796,MNml36,motor,glutamate,Sternal anterior rotator,9,-9
13125,15713,11315,IN12B012,intrinsic,gaba,7022,10110,MNwm34,motor,glutamate,TTM,7,-7
13126,15713,11315,IN12B012,intrinsic,gaba,20793,11489,MNml39,motor,glutamate,Ti extensor,50,-50
13127,15713,11315,IN12B012,intrinsic,gaba,1746,19094,MNml08,motor,glutamate,Sternotrochanter,32,-32
13128,15713,11315,IN12B012,intrinsic,gaba,17884,22175,MNwm01,motor,glutamate,TTM,57,-57
13129,15713,11315,IN12B012,intrinsic,gaba,8642,24493,MNwm02,motor,glutamate,TTM,85,-85
13130,15713,11315,IN12B012,intrinsic,gaba,13137,29509,MNml10,motor,glutamate,middle leg,17,-17
13131,15713,11315,IN12B012,intrinsic,gaba,13678,162833,MNml37,motor,glutamate,Tr extensor,7,-7
13132,15713,11315,IN12B012,intrinsic,gaba,14920,175327,MNml18,motor,glutamate,Tergotr.,23,-23
13133,15717,153585,IN17A112,intrinsic,acetylcholine,21239,10129,MNwm27,motor,glutamate,iii1,80,80
13134,15717,153585,IN17A112,intrinsic,acetylcholine,16794,10145,MNwm26,motor,glutamate,i2,31,31
13135,15717,153585,IN17A112,intrinsic,acetylcholine,1180,10204,MNwm29,motor,glutamate,ps1,39,39
13136,15717,153585,IN17A112,intrinsic,acetylcholine,10300,11294,MNwm33,motor,glutamate,tp,130,130
13137,15721,22150,IN06B077,intrinsic,gaba,12036,10014,MNwm20,motor,gaba,DLM c-f,20,-20
13138,15721,22150,IN06B077,intrinsic,gaba,19039,10074,MNwm19,motor,acetylcholine,"DLM a, b",25,-25
13139,15721,22150,IN06B077,intrinsic,gaba,23518,10088,MNwm20,motor,glutamate,DLM c-f,13,-13
13140,15721,22150,IN06B077,intrinsic,gaba,9467,10178,MNwm36,motor,glutamate,wing,103,-103
13141,15721,22150,IN06B077,intrinsic,gaba,1180,10204,MNwm29,motor,glutamate,ps1,24,-24
13142,15721,22150,IN06B077,intrinsic,gaba,21374,10361,MNwm20,motor,unknown,DLM c-f,27,-27
13143,15721,22150,IN06B077,intrinsic,gaba,902,10521,MNwm31,motor,glutamate,tp1,11,-11
13144,15721,22150,IN06B077,intrinsic,gaba,3512,10589,MNwm19,motor,glutamate,"DLM a, b",41,-41
13145,15721,22150,IN06B077,intrinsic,gaba,19699,10592,MNwm20,motor,glutamate,DLM c-f,41,-41
13146,15721,22150,IN06B077,intrinsic,gaba,15987,10766,MNwm32,motor,glutamate,tp2,8,-8
13147,15721,22150,IN06B077,intrinsic,gaba,3235,10778,MNwm31,motor,gaba,tp1,7,-7
13148,15721,22150,IN06B077,intrinsic,gaba,22290,10892,MNwm20,motor,unknown,DLM c-f,36,-36
13149,15721,22150,IN06B077,intrinsic,gaba,19815,10958,MNwm29,motor,gaba,ps1,36,-36
13150,15721,22150,IN06B077,intrinsic,gaba,14800,18309,MNwm20,motor,glutamate,DLM c-f,52,-52
13151,15721,22150,IN06B077,intrinsic,gaba,21191,46457,MNwm36,motor,glutamate,wing,103,-103
13152,15721,22150,IN06B077,intrinsic,gaba,9489,162240,MNwm20,motor,glutamate,DLM c-f,23,-23
13153,15721,22150,IN06B077,intrinsic,gaba,18198,169914,MNwm20,motor,glutamate,DLM c-f,29,-29
13154,15722,22284,IN17A100,intrinsic,acetylcholine,14800,18309,MNwm20,motor,glutamate,DLM c-f,5,5
13155,15727,11083,IN19A027,intrinsic,acetylcholine,11506,10782,MNad42,motor,glutamate,abdomen A2,20,20
13156,15727,11083,IN19A027,intrinsic,acetylcholine,17985,11274,MNhl02,motor,glutamate,hind leg,29,29
13157,15727,11083,IN19A027,intrinsic,acetylcholine,17059,11529,MNml33,motor,glutamate,Sternal posterior rotator,39,39
13158,15727,11083,IN19A027,intrinsic,acetylcholine,21205,12196,MNml29,motor,glutamate,middle leg,5,5
13159,15727,11083,IN19A027,intrinsic,acetylcholine,12416,12758,MNhl26,motor,glutamate,Acc. ti flexor,6,6
13160,15727,11083,IN19A027,intrinsic,acetylcholine,13750,13144,MNhl65,motor,glutamate,hind leg,149,149
13161,15727,11083,IN19A027,intrinsic,acetylcholine,22697,13434,MNhl18,motor,glutamate,Tergotr.,8,8
13162,15727,11083,IN19A027,intrinsic,acetylcholine,21850,14123,MNad10,motor,glutamate,abdomen,5,5
13163,15727,11083,IN19A027,intrinsic,acetylcholine,4941,16035,MNml34,motor,glutamate,Sternal posterior rotator,14,14
13164,15727,11083,IN19A027,intrinsic,acetylcholine,5064,16633,MNhl13,motor,glutamate,Fe reductor,10,10
13165,15727,11083,IN19A027,intrinsic,acetylcholine,15635,17022,MNhm38,motor,glutamate,hi1,12,12
13166,15727,11083,IN19A027,intrinsic,acetylcholine,18438,19206,MNml17,motor,glutamate,Pleural remotor/abductor,14,14
13167,15727,11083,IN19A027,intrinsic,acetylcholine,19190,20786,MNhm38,motor,glutamate,hi1,8,8
13168,15727,11083,IN19A027,intrinsic,acetylcholine,7219,28219,MNhl33,motor,glutamate,Sternal posterior rotator,5,5
13169,15727,11083,IN19A027,intrinsic,acetylcholine,6016,35432,MNml03,motor,glutamate,Fe reductor,5,5
13170,15727,11083,IN19A027,intrinsic,acetylcholine,12094,102786,MNml34,motor,glutamate,Sternal posterior rotator,16,16
13171,15727,11083,IN19A027,intrinsic,acetylcholine,5737,104697,MNml06,motor,glutamate,Sternal posterior rotator,5,5
13172,15727,11083,IN19A027,intrinsic,acetylcholine,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,39,39
13173,15727,11083,IN19A027,intrinsic,acetylcholine,2388,154133,MNhl06,motor,glutamate,Sternal posterior rotator,5,5
13174,15727,11083,IN19A027,intrinsic,acetylcholine,16248,219796,MNml36,motor,glutamate,Sternal anterior rotator,8,8
13175,15735,22576,IN06A085,intrinsic,glutamate,7329,10115,MNwm25,motor,glutamate,i1,5,-5
13176,15735,22576,IN06A085,intrinsic,glutamate,14349,10571,MNhm42,motor,glutamate,haltere,54,-54
13177,15735,22576,IN06A085,intrinsic,glutamate,13025,17216,MNhm43,motor,glutamate,haltere,34,-34
13178,15736,20577,IN17A079,intrinsic,acetylcholine,15042,10461,MNml41,motor,glutamate,Ti extensor,6,6
13179,15736,20577,IN17A079,intrinsic,acetylcholine,18438,19206,MNml17,motor,glutamate,Pleural remotor/abductor,5,5
13180,15753,17822,IN19B048,intrinsic,acetylcholine,18117,10067,MNwm18,motor,glutamate,b3,88,88
13181,15753,17822,IN19B048,intrinsic,acetylcholine,16950,10407,MNnm04,motor,glutamate,TH1,10,10
13182,15753,17822,IN19B048,intrinsic,acetylcholine,456,15789,MNnm07,motor,unknown,neck,17,17
13183,15753,17822,IN19B048,intrinsic,acetylcholine,6018,49582,MNhm42,motor,glutamate,haltere,64,64
13184,15777,18308,IN03A058,intrinsic,acetylcholine,15042,10461,MNml41,motor,glutamate,Ti extensor,8,8
13185,15777,18308,IN03A058,intrinsic,acetylcholine,20793,11489,MNml39,motor,glutamate,Ti extensor,5,5
13186,15777,18308,IN03A058,intrinsic,acetylcholine,17059,11529,MNml33,motor,glutamate,Sternal posterior rotator,54,54
13187,15777,18308,IN03A058,intrinsic,acetylcholine,21205,12196,MNml29,motor,glutamate,middle leg,38,38
13188,15777,18308,IN03A058,intrinsic,acetylcholine,4941,16035,MNml34,motor,glutamate,Sternal posterior rotator,31,31
13189,15777,18308,IN03A058,intrinsic,acetylcholine,18438,19206,MNml17,motor,glutamate,Pleural remotor/abductor,25,25
13190,15777,18308,IN03A058,intrinsic,acetylcholine,20841,41482,MNml31,motor,glutamate,Pleural remotor/abductor,6,6
13191,15777,18308,IN03A058,intrinsic,acetylcholine,12094,102786,MNml34,motor,glutamate,Sternal posterior rotator,53,53
13192,15777,18308,IN03A058,intrinsic,acetylcholine,5737,104697,MNml06,motor,glutamate,Sternal posterior rotator,6,6
13193,15777,18308,IN03A058,intrinsic,acetylcholine,8478,166337,MNml31,motor,glutamate,Pleural remotor/abductor,10,10
13194,15779,16705,IN16B062,intrinsic,glutamate,1864,10064,MNwm17,motor,glutamate,b2,50,-50
13195,15779,16705,IN16B062,intrinsic,glutamate,16794,10145,MNwm26,motor,glutamate,i2,15,-15
13196,15779,16705,IN16B062,intrinsic,glutamate,6612,10225,MNwm25,motor,glutamate,i1,7,-7
13197,15779,16705,IN16B062,intrinsic,glutamate,7112,13665,MNwm35,motor,glutamate,wing,17,-17
13198,15784,15785,IN04B016,intrinsic,acetylcholine,10183,10068,MNwm34,motor,glutamate,TTM,12,12
13199,15784,15785,IN04B016,intrinsic,acetylcholine,7381,13214,MNwm01,motor,glutamate,TTM,5,5
13200,15795,16473,IN02A021,intrinsic,glutamate,15022,11059,MNnm08,motor,glutamate,neck,33,-33
13201,15795,16473,IN02A021,intrinsic,glutamate,22828,156960,MNnm03,motor,glutamate,neck,8,-8
13202,15803,25705,IN03B074,intrinsic,gaba,9467,10178,MNwm36,motor,glutamate,wing,9,-9
13203,15803,25705,IN03B074,intrinsic,gaba,7297,10287,MNwm28,motor,glutamate,iii3,10,-10
13204,15803,25705,IN03B074,intrinsic,gaba,7984,10543,MNwm33,motor,glutamate,tp,46,-46
13205,15803,25705,IN03B074,intrinsic,gaba,10300,11294,MNwm33,motor,glutamate,tp,29,-29
13206,15803,25705,IN03B074,intrinsic,gaba,17815,14390,MNwm26,motor,glutamate,i2,7,-7
13207,15803,25705,IN03B074,intrinsic,gaba,81,100725,MNwm28,motor,glutamate,iii3,63,-63
13208,15810,13846,IN18B024,intrinsic,acetylcholine,12036,10014,MNwm20,motor,gaba,DLM c-f,16,16
13209,15810,13846,IN18B024,intrinsic,acetylcholine,1864,10064,MNwm17,motor,glutamate,b2,11,11
13210,15810,13846,IN18B024,intrinsic,acetylcholine,19039,10074,MNwm19,motor,acetylcholine,"DLM a, b",15,15
13211,15810,13846,IN18B024,intrinsic,acetylcholine,23518,10088,MNwm20,motor,glutamate,DLM c-f,13,13
13212,15810,13846,IN18B024,intrinsic,acetylcholine,7022,10110,MNwm34,motor,glutamate,TTM,156,156
13213,15810,13846,IN18B024,intrinsic,acetylcholine,9467,10178,MNwm36,motor,glutamate,wing,8,8
13214,15810,13846,IN18B024,intrinsic,acetylcholine,1180,10204,MNwm29,motor,glutamate,ps1,39,39
13215,15810,13846,IN18B024,intrinsic,acetylcholine,21374,10361,MNwm20,motor,unknown,DLM c-f,16,16
13216,15810,13846,IN18B024,intrinsic,acetylcholine,3512,10589,MNwm19,motor,glutamate,"DLM a, b",31,31
13217,15810,13846,IN18B024,intrinsic,acetylcholine,19815,10958,MNwm29,motor,gaba,ps1,31,31
13218,15810,13846,IN18B024,intrinsic,acetylcholine,16741,14017,MNwm21,motor,unknown,DVM 1a-c,15,15
13219,15810,13846,IN18B024,intrinsic,acetylcholine,22228,14898,MNwm21,motor,acetylcholine,DVM 1a-c,14,14
13220,15810,13846,IN18B024,intrinsic,acetylcholine,14800,18309,MNwm20,motor,glutamate,DLM c-f,12,12
13221,15810,13846,IN18B024,intrinsic,acetylcholine,17884,22175,MNwm01,motor,glutamate,TTM,7,7
13222,15810,13846,IN18B024,intrinsic,acetylcholine,8642,24493,MNwm02,motor,glutamate,TTM,16,16
13223,15810,13846,IN18B024,intrinsic,acetylcholine,21191,46457,MNwm36,motor,glutamate,wing,17,17
13224,15810,13846,IN18B024,intrinsic,acetylcholine,9489,162240,MNwm20,motor,glutamate,DLM c-f,5,5
13225,15810,13846,IN18B024,intrinsic,acetylcholine,7050,162830,MNml19,motor,glutamate,ltm1-tibia,5,5
13226,15810,13846,IN18B024,intrinsic,acetylcholine,18198,169914,MNwm20,motor,glutamate,DLM c-f,13,13
13227,15815,25869,IN03A093,intrinsic,acetylcholine,12533,13746,MNml27,motor,glutamate,Acc. ti flexor,14,14
13228,15815,25869,IN03A093,intrinsic,acetylcholine,18472,15006,MNml12,motor,acetylcholine,Tr flexor,59,59
13229,15815,25869,IN03A093,intrinsic,acetylcholine,2856,26370,MNml14,motor,glutamate,Acc. tr flexor,8,8
13230,15815,25869,IN03A093,intrinsic,acetylcholine,6706,34115,MNml07,motor,glutamate,Tr flexor,13,13
13231,15815,25869,IN03A093,intrinsic,acetylcholine,14297,102019,MNml14,motor,gaba,Acc. tr flexor,14,14
13232,15815,25869,IN03A093,intrinsic,acetylcholine,6657,171055,MNml16,motor,acetylcholine,Sternal adductor,37,37
13233,15815,25869,IN03A093,intrinsic,acetylcholine,1911,171948,MNml12,motor,glutamate,Tr flexor,10,10
13234,15815,25869,IN03A093,intrinsic,acetylcholine,10708,218885,MNml07,motor,glutamate,Tr flexor,7,7
13235,15822,14272,IN04B012,intrinsic,acetylcholine,7112,13665,MNwm35,motor,glutamate,wing,8,8
13236,15822,14272,IN04B012,intrinsic,acetylcholine,12533,13746,MNml27,motor,glutamate,Acc. ti flexor,36,36
13237,15822,14272,IN04B012,intrinsic,acetylcholine,18472,15006,MNml12,motor,acetylcholine,Tr flexor,16,16
13238,15822,14272,IN04B012,intrinsic,acetylcholine,22801,16495,MNml26,motor,glutamate,Acc. ti flexor,9,9
13239,15822,14272,IN04B012,intrinsic,acetylcholine,10836,19758,MNml38,motor,glutamate,ltm1-tibia,12,12
13240,15822,14272,IN04B012,intrinsic,acetylcholine,2856,26370,MNml14,motor,glutamate,Acc. tr flexor,5,5
13241,15822,14272,IN04B012,intrinsic,acetylcholine,1911,171948,MNml12,motor,glutamate,Tr flexor,21,21
13242,15827,12011,INXXX076,intrinsic,acetylcholine,12036,10014,MNwm20,motor,gaba,DLM c-f,17,17
13243,15827,12011,INXXX076,intrinsic,acetylcholine,4751,10017,MNwm16,motor,glutamate,b1,5,5
13244,15827,12011,INXXX076,intrinsic,acetylcholine,23518,10088,MNwm20,motor,glutamate,DLM c-f,9,9
13245,15827,12011,INXXX076,intrinsic,acetylcholine,902,10521,MNwm31,motor,glutamate,tp1,6,6
