,source_uid,source_bid,source_name,source_class,target_uid,target_bid,target_name,target_class,nt_type,neuropil,syn_count,eff_weight
4190,435,18252,DNxl085,descending,5689,155115,IN08A048,intrinsic,acetylcholine,T3,5,5
4191,17712,11561,DNxl019,descending,5707,19846,IN08B063,intrinsic,gaba,T3,5,-5
4192,5011,11931,DNxl020,descending,5707,19846,IN08B063,intrinsic,acetylcholine,T3,43,43
4193,18515,12707,DNxn028,descending,5707,19846,IN08B063,intrinsic,glutamate,T3,44,-44
4194,20372,13049,DNxl106,descending,5707,19846,IN08B063,intrinsic,acetylcholine,T3,12,12
4195,15030,13088,DNxl106,descending,5707,19846,IN08B063,intrinsic,acetylcholine,T3,12,12
4196,16620,13419,DNxl106,descending,5707,19846,IN08B063,intrinsic,acetylcholine,T3,7,7
4197,13908,14228,DNxn186,descending,5707,19846,IN08B063,intrinsic,glutamate,T3,22,-22
4198,200,14301,DNxn187,descending,5707,19846,IN08B063,intrinsic,glutamate,T3,10,-10
4199,12969,11856,DNxl119,descending,5716,17219,IN17A058,intrinsic,acetylcholine,T3,12,12
4200,20371,12915,DNxl108,descending,5716,17219,IN17A058,intrinsic,acetylcholine,T3,8,8
4201,13378,10138,DNxl006,descending,5726,16987,IN17A052,intrinsic,acetylcholine,T3,5,5
4202,7602,10194,DNxl004,descending,5726,16987,IN17A052,intrinsic,glutamate,T3,7,-7
4203,3116,10210,DNxl010,descending,5726,16987,IN17A052,intrinsic,gaba,T3,24,-24
4204,4481,10760,DNxl001,descending,5726,16987,IN17A052,intrinsic,acetylcholine,T3,5,5
4205,16625,10896,DNxl133,descending,5726,16987,IN17A052,intrinsic,acetylcholine,T3,6,6
4206,5800,11048,DNxl005,descending,5726,16987,IN17A052,intrinsic,acetylcholine,T3,13,13
4207,22426,11228,DNxn027,descending,5726,16987,IN17A052,intrinsic,acetylcholine,T3,10,10
4208,10325,11354,DNxl042,descending,5726,16987,IN17A052,intrinsic,acetylcholine,T3,25,25
4209,15031,20029,DNxl082,descending,5726,16987,IN17A052,intrinsic,acetylcholine,T3,15,15
4210,6874,11743,DNxn094,descending,5734,17413,IN12B022,intrinsic,acetylcholine,T3,14,14
4211,11747,10107,DNxl041,descending,5736,17151,IN06A050,intrinsic,gaba,T3,24,-24
4212,21171,13837,DNxn150,descending,5736,17151,IN06A050,intrinsic,acetylcholine,T3,5,5
4213,8173,14330,DNxl100,descending,5736,17151,IN06A050,intrinsic,glutamate,T3,5,-5
4214,23210,15099,DNxl052,descending,5736,17151,IN06A050,intrinsic,acetylcholine,T3,18,18
4215,5945,10103,DNxl041,descending,5746,26121,IN04B110,intrinsic,gaba,T3,22,-22
4216,11505,10648,DNxl133,descending,5746,26121,IN04B110,intrinsic,acetylcholine,T3,7,7
4217,4968,13834,DNxl029,descending,5754,15608,IN03A026,intrinsic,glutamate,T3,7,-7
4218,21463,12141,DNxn086,descending,5759,12951,IN00A011,intrinsic,acetylcholine,T3,14,14
4219,22871,12257,DNxn086,descending,5759,12951,IN00A011,intrinsic,acetylcholine,T3,24,24
4220,718,13473,DNxl102,descending,5775,25004,IN12B072,intrinsic,acetylcholine,T3,6,6
4221,22668,13502,DNxl102,descending,5775,25004,IN12B072,intrinsic,acetylcholine,T3,11,11
4222,21783,11622,DNxn022,descending,5782,100691,IN00A014,intrinsic,acetylcholine,T3,7,7
4223,7602,10194,DNxl004,descending,5786,100429,IN01B010,intrinsic,glutamate,T3,7,-7
4224,14348,10967,DNxl024,descending,5803,22541,IN03A075,intrinsic,acetylcholine,T3,7,7
4225,18927,11311,DNxl023,descending,5803,22541,IN03A075,intrinsic,acetylcholine,T3,8,8
4226,2803,12466,DNxl114,descending,5803,22541,IN03A075,intrinsic,gaba,T3,8,-8
4227,4148,12882,DNxl114,descending,5803,22541,IN03A075,intrinsic,gaba,T3,13,-13
4228,10070,17031,DNxl092,descending,5803,22541,IN03A075,intrinsic,acetylcholine,T3,12,12
4229,13553,19045,DNxl091,descending,5803,22541,IN03A075,intrinsic,acetylcholine,T3,5,5
4230,4857,13108,DNxl105,descending,5806,21883,IN02A038,intrinsic,acetylcholine,T3,6,6
4231,68,13411,DNxn175,descending,5806,21883,IN02A038,intrinsic,acetylcholine,T3,25,25
4232,5238,13517,DNxn175,descending,5806,21883,IN02A038,intrinsic,acetylcholine,T3,30,30
4233,22355,17989,DNxn120,descending,5806,21883,IN02A038,intrinsic,glutamate,T3,5,-5
4234,21499,20647,DNxn119,descending,5806,21883,IN02A038,intrinsic,acetylcholine,T3,14,14
4235,16117,21150,DNxn119,descending,5806,21883,IN02A038,intrinsic,acetylcholine,T3,29,29
4236,18676,21158,DNxn119,descending,5806,21883,IN02A038,intrinsic,acetylcholine,T3,8,8
4237,6064,22194,DNxn171,descending,5806,21883,IN02A038,intrinsic,acetylcholine,T3,5,5
4238,11339,23026,DNxn014,descending,5806,21883,IN02A038,intrinsic,gaba,T3,7,-7
4239,5644,23688,DNxn014,descending,5806,21883,IN02A038,intrinsic,gaba,T3,18,-18
4240,1262,24332,DNxn014,descending,5806,21883,IN02A038,intrinsic,gaba,T3,5,-5
4241,11311,24965,DNxn014,descending,5806,21883,IN02A038,intrinsic,gaba,T3,10,-10
4242,593,26209,DNxn014,descending,5806,21883,IN02A038,intrinsic,gaba,T3,6,-6
4243,2819,10101,DNxn015,descending,5808,11340,IN08A007,intrinsic,acetylcholine,T3,14,14
4244,14360,10339,DNxl058,descending,5808,11340,IN08A007,intrinsic,acetylcholine,T3,11,11
4245,11779,10465,DNxl011,descending,5808,11340,IN08A007,intrinsic,acetylcholine,T3,20,20
4246,10828,10526,DNxl004,descending,5808,11340,IN08A007,intrinsic,glutamate,T3,5,-5
4247,20814,11257,DNxl009,descending,5808,11340,IN08A007,intrinsic,gaba,T3,5,-5
4248,21741,11264,DNxl042,descending,5808,11340,IN08A007,intrinsic,acetylcholine,T3,5,5
4249,12402,12594,DNxl132,descending,5808,11340,IN08A007,intrinsic,gaba,T3,5,-5
4250,20371,12915,DNxl108,descending,5808,11340,IN08A007,intrinsic,acetylcholine,T3,34,34
4251,23500,10058,DNxl048,descending,5811,10682,IN21A003,intrinsic,gaba,T3,26,-26
4252,6308,10086,DNxl055,descending,5811,10682,IN21A003,intrinsic,gaba,T3,14,-14
4253,11747,10107,DNxl041,descending,5811,10682,IN21A003,intrinsic,gaba,T3,74,-74
4254,4749,10279,DNxl049,descending,5811,10682,IN21A003,intrinsic,acetylcholine,T3,26,26
4255,15568,10291,DNxl134,descending,5811,10682,IN21A003,intrinsic,acetylcholine,T3,52,52
4256,5677,10420,DNxl046,descending,5811,10682,IN21A003,intrinsic,gaba,T3,13,-13
4257,14071,10656,DNxl054,descending,5811,10682,IN21A003,intrinsic,acetylcholine,T3,10,10
4258,4481,10760,DNxl001,descending,5811,10682,IN21A003,intrinsic,acetylcholine,T3,89,89
4259,22720,10941,DNxl130,descending,5811,10682,IN21A003,intrinsic,acetylcholine,T3,61,61
4260,20228,12025,DNxl119,descending,5811,10682,IN21A003,intrinsic,acetylcholine,T3,9,9
4261,10426,12214,DNxl028,descending,5811,10682,IN21A003,intrinsic,acetylcholine,T3,89,89
4262,2777,12272,DNxl028,descending,5811,10682,IN21A003,intrinsic,acetylcholine,T3,71,71
4263,10269,12965,DNxl112,descending,5822,20048,IN17A091,intrinsic,glutamate,T3,12,-12
4264,14071,10656,DNxl054,descending,5832,20078,IN03A040,intrinsic,acetylcholine,T3,10,10
4265,11779,10465,DNxl011,descending,5833,163006,IN09A037,intrinsic,acetylcholine,T3,5,5
4266,18273,11413,DNxn030,descending,5833,163006,IN09A037,intrinsic,acetylcholine,T3,5,5
4267,718,13473,DNxl102,descending,5833,163006,IN09A037,intrinsic,acetylcholine,T3,7,7
4268,22668,13502,DNxl102,descending,5833,163006,IN09A037,intrinsic,acetylcholine,T3,7,7
4269,13655,10113,DNxn029,descending,5848,18273,IN06B064,intrinsic,acetylcholine,T3,5,5
4270,8262,10122,DNxn029,descending,5848,18273,IN06B064,intrinsic,acetylcholine,T3,5,5
4271,10002,11477,DNxl019,descending,5848,18273,IN06B064,intrinsic,gaba,T3,8,-8
4272,22538,12746,DNxn161,descending,5848,18273,IN06B064,intrinsic,acetylcholine,T3,15,15
4273,4857,13108,DNxl105,descending,5848,18273,IN06B064,intrinsic,acetylcholine,T3,11,11
4274,68,13411,DNxn175,descending,5848,18273,IN06B064,intrinsic,acetylcholine,T3,12,12
4275,5238,13517,DNxn175,descending,5848,18273,IN06B064,intrinsic,acetylcholine,T3,8,8
4276,18337,14018,DNxn074,descending,5848,18273,IN06B064,intrinsic,acetylcholine,T3,6,6
4277,7512,14074,DNxl052,descending,5848,18273,IN06B064,intrinsic,acetylcholine,T3,8,8
4278,11711,14307,DNxn074,descending,5848,18273,IN06B064,intrinsic,acetylcholine,T3,5,5
4279,22355,17989,DNxn120,descending,5848,18273,IN06B064,intrinsic,glutamate,T3,6,-6
4280,22323,10428,DNut028,descending,5850,18407,IN06B052,intrinsic,acetylcholine,T3,29,29
4281,1311,10436,DNut028,descending,5850,18407,IN06B052,intrinsic,acetylcholine,T3,33,33
4282,4252,13548,DNxn103,descending,5850,18407,IN06B052,intrinsic,gaba,T3,5,-5
4283,9380,15855,DNwt001,descending,5850,18407,IN06B052,intrinsic,acetylcholine,T3,10,10
4284,3063,23448,DNxn147,descending,5850,18407,IN06B052,intrinsic,acetylcholine,T3,8,8
4285,22887,163893,DNwt001,descending,5850,18407,IN06B052,intrinsic,acetylcholine,T3,13,13
4286,23500,10058,DNxl048,descending,5858,16438,IN13A040,intrinsic,gaba,T3,5,-5
4287,4058,10217,DNxl010,descending,5863,27669,IN23B071,intrinsic,gaba,T3,5,-5
4288,4058,10217,DNxl010,descending,5870,16206,IN16B042,intrinsic,gaba,T3,22,-22
4289,14360,10339,DNxl058,descending,5870,16206,IN16B042,intrinsic,acetylcholine,T3,28,28
4290,10828,10526,DNxl004,descending,5870,16206,IN16B042,intrinsic,glutamate,T3,7,-7
4291,19426,10909,DNxl005,descending,5870,16206,IN16B042,intrinsic,acetylcholine,T3,22,22
4292,21371,11019,DNxl129,descending,5870,16206,IN16B042,intrinsic,acetylcholine,T3,9,9
4293,21741,11264,DNxl042,descending,5870,16206,IN16B042,intrinsic,acetylcholine,T3,8,8
4294,3647,11613,DNxl120,descending,5870,16206,IN16B042,intrinsic,gaba,T3,40,-40
4295,19578,11731,DNxl123,descending,5870,16206,IN16B042,intrinsic,gaba,T3,31,-31
4296,10426,12214,DNxl028,descending,5870,16206,IN16B042,intrinsic,acetylcholine,T3,9,9
4297,2777,12272,DNxl028,descending,5870,16206,IN16B042,intrinsic,acetylcholine,T3,14,14
4298,3491,12820,DNxl110,descending,5870,16206,IN16B042,intrinsic,acetylcholine,T3,14,14
4299,13149,18076,DNxl095,descending,5870,16206,IN16B042,intrinsic,acetylcholine,T3,5,5
4300,12727,10240,DNxl048,descending,5878,16236,IN03A037,intrinsic,gaba,T3,5,-5
4301,16659,11120,DNxl049,descending,5878,16236,IN03A037,intrinsic,acetylcholine,T3,10,10
4302,14205,11254,DNxl126,descending,5878,16236,IN03A037,intrinsic,gaba,T3,6,-6
4303,8896,12617,DNxn179,descending,5878,16236,IN03A037,intrinsic,gaba,T3,19,-19
4304,19035,12731,DNxn179,descending,5878,16236,IN03A037,intrinsic,gaba,T3,21,-21
4305,14612,12747,DNxn179,descending,5878,16236,IN03A037,intrinsic,gaba,T3,6,-6
4306,2501,12753,DNxn179,descending,5878,16236,IN03A037,intrinsic,gaba,T3,15,-15
4307,10269,12965,DNxl112,descending,5878,16236,IN03A037,intrinsic,glutamate,T3,5,-5
4308,6013,15127,DNxn088,descending,5878,16236,IN03A037,intrinsic,acetylcholine,T3,34,34
4309,977,15155,DNxl068,descending,5878,16236,IN03A037,intrinsic,acetylcholine,T3,5,5
4310,4395,16571,DNxl008,descending,5878,16236,IN03A037,intrinsic,acetylcholine,T3,158,158
4311,12431,11051,DNxl128,descending,5881,15974,IN04B029,intrinsic,glutamate,T3,6,-6
4312,6181,11621,DNxn182,descending,5881,15974,IN04B029,intrinsic,gaba,T3,6,-6
4313,10269,12965,DNxl112,descending,5881,15974,IN04B029,intrinsic,glutamate,T3,11,-11
4314,5048,18730,DNxl096,descending,5881,15974,IN04B029,intrinsic,glutamate,T3,7,-7
4315,11779,10465,DNxl011,descending,5903,23371,IN08A043,intrinsic,acetylcholine,T3,9,9
4316,14612,12747,DNxn179,descending,5903,23371,IN08A043,intrinsic,gaba,T3,5,-5
4317,20371,12915,DNxl108,descending,5903,23371,IN08A043,intrinsic,acetylcholine,T3,19,19
4318,4395,16571,DNxl008,descending,5903,23371,IN08A043,intrinsic,acetylcholine,T3,10,10
4319,22720,10941,DNxl130,descending,5911,11774,IN12B012,intrinsic,acetylcholine,T3,5,5
4320,6874,11743,DNxn094,descending,5911,11774,IN12B012,intrinsic,acetylcholine,T3,14,14
4321,2373,11961,DNxl126,descending,5911,11774,IN12B012,intrinsic,gaba,T3,8,-8
4322,5771,12719,DNxn161,descending,5911,11774,IN12B012,intrinsic,acetylcholine,T3,17,17
4323,22538,12746,DNxn161,descending,5911,11774,IN12B012,intrinsic,acetylcholine,T3,19,19
4324,68,13411,DNxn175,descending,5922,166329,IN21A086,intrinsic,acetylcholine,T3,5,5
4325,5238,13517,DNxn175,descending,5922,166329,IN21A086,intrinsic,acetylcholine,T3,9,9
4326,6664,16926,DNhl001,descending,5922,166329,IN21A086,intrinsic,acetylcholine,T3,9,9
4327,11779,10465,DNxl011,descending,5936,21566,IN04B105,intrinsic,acetylcholine,T3,5,5
4328,888,10491,DNxn012,descending,5936,21566,IN04B105,intrinsic,glutamate,T3,5,-5
4329,68,13411,DNxn175,descending,5936,21566,IN04B105,intrinsic,acetylcholine,T3,20,20
4330,5238,13517,DNxn175,descending,5936,21566,IN04B105,intrinsic,acetylcholine,T3,16,16
4331,18262,10987,DNut055,descending,5947,166261,IN06A137,intrinsic,acetylcholine,T3,12,12
4332,4418,23834,DNut015,descending,5947,166261,IN06A137,intrinsic,gaba,T3,7,-7
4333,5946,32535,DNxn109,descending,5947,166261,IN06A137,intrinsic,acetylcholine,T3,11,11
4334,12982,10021,DNxn033,descending,5955,10133,IN19A001,intrinsic,acetylcholine,T3,74,74
4335,23500,10058,DNxl048,descending,5955,10133,IN19A001,intrinsic,gaba,T3,20,-20
4336,11747,10107,DNxl041,descending,5955,10133,IN19A001,intrinsic,gaba,T3,10,-10
4337,2518,10126,DNxl002,descending,5955,10133,IN19A001,intrinsic,acetylcholine,T3,15,15
4338,7602,10194,DNxl004,descending,5955,10133,IN19A001,intrinsic,glutamate,T3,6,-6
4339,3116,10210,DNxl010,descending,5955,10133,IN19A001,intrinsic,gaba,T3,33,-33
4340,12732,10532,DNxl040,descending,5955,10133,IN19A001,intrinsic,gaba,T3,18,-18
4341,9871,10721,DNxn142,descending,5955,10133,IN19A001,intrinsic,acetylcholine,T3,5,5
4342,14348,10967,DNxl024,descending,5955,10133,IN19A001,intrinsic,acetylcholine,T3,74,74
4343,22426,11228,DNxn027,descending,5955,10133,IN19A001,intrinsic,acetylcholine,T3,6,6
4344,9717,11270,DNxl129,descending,5955,10133,IN19A001,intrinsic,acetylcholine,T3,55,55
4345,18927,11311,DNxl023,descending,5955,10133,IN19A001,intrinsic,acetylcholine,T3,86,86
4346,7418,13438,DNxn049,descending,5955,10133,IN19A001,intrinsic,acetylcholine,T3,44,44
4347,6558,14523,DNxn049,descending,5955,10133,IN19A001,intrinsic,acetylcholine,T3,20,20
4348,4058,10217,DNxl010,descending,5958,152403,IN02A014,intrinsic,gaba,T3,18,-18
4349,19812,11616,DNxl124,descending,5958,152403,IN02A014,intrinsic,acetylcholine,T3,6,6
4350,19578,11731,DNxl123,descending,5958,152403,IN02A014,intrinsic,gaba,T3,15,-15
4351,16349,13900,DNxl044,descending,5958,152403,IN02A014,intrinsic,acetylcholine,T3,5,5
4352,11349,11697,DNxn162,descending,5984,28103,IN01A087,intrinsic,glutamate,T3,5,-5
4353,17432,12012,DNxn176,descending,5984,28103,IN01A087,intrinsic,acetylcholine,T3,12,12
4354,13233,12167,DNxn008,descending,5984,28103,IN01A087,intrinsic,glutamate,T3,12,-12
4355,5771,12719,DNxn161,descending,5984,28103,IN01A087,intrinsic,acetylcholine,T3,10,10
4356,22538,12746,DNxn161,descending,5984,28103,IN01A087,intrinsic,acetylcholine,T3,10,10
4357,4857,13108,DNxl105,descending,5984,28103,IN01A087,intrinsic,acetylcholine,T3,18,18
4358,2624,13247,DNxl105,descending,5984,28103,IN01A087,intrinsic,acetylcholine,T3,18,18
4359,5469,15499,DNxn174,descending,5984,28103,IN01A087,intrinsic,acetylcholine,T3,11,11
4360,21404,17526,DNxn155,descending,5984,28103,IN01A087,intrinsic,acetylcholine,T3,5,5
4361,21411,18244,DNxn121,descending,5984,28103,IN01A087,intrinsic,gaba,T3,6,-6
4362,8165,26189,DNut011,descending,5984,28103,IN01A087,intrinsic,acetylcholine,T3,13,13
4363,7087,27097,DNut011,descending,5984,28103,IN01A087,intrinsic,acetylcholine,T3,6,6
4364,446,16417,DNxn085,descending,5993,19327,IN07B030,intrinsic,gaba,T3,18,-18
4365,13566,16418,DNxn085,descending,5993,19327,IN07B030,intrinsic,gaba,T3,14,-14
4366,19220,18353,DNut057,descending,5993,19327,IN07B030,intrinsic,acetylcholine,T3,5,5
4367,3103,19120,DNut009,descending,5993,19327,IN07B030,intrinsic,acetylcholine,T3,12,12
4368,4029,21358,DNut051,descending,5993,19327,IN07B030,intrinsic,acetylcholine,T3,9,9
4369,16530,21431,DNxn172,descending,5993,19327,IN07B030,intrinsic,gaba,T3,5,-5
4370,19449,21908,DNut010,descending,5993,19327,IN07B030,intrinsic,acetylcholine,T3,5,5
4371,1588,22240,DNxn172,descending,5993,19327,IN07B030,intrinsic,gaba,T3,10,-10
4372,4174,22412,DNut009,descending,5993,19327,IN07B030,intrinsic,acetylcholine,T3,7,7
4373,9552,24306,DNut047,descending,5993,19327,IN07B030,intrinsic,acetylcholine,T3,7,7
4374,4853,24705,DNut008,descending,5993,19327,IN07B030,intrinsic,acetylcholine,T3,7,7
4375,16322,25041,DNut008,descending,5993,19327,IN07B030,intrinsic,acetylcholine,T3,8,8
4376,19507,25171,DNut008,descending,5993,19327,IN07B030,intrinsic,acetylcholine,T3,11,11
4377,17716,25449,DNut008,descending,5993,19327,IN07B030,intrinsic,acetylcholine,T3,10,10
4378,15816,25473,DNut008,descending,5993,19327,IN07B030,intrinsic,acetylcholine,T3,7,7
4379,11437,25825,DNut008,descending,5993,19327,IN07B030,intrinsic,acetylcholine,T3,15,15
4380,7556,25925,DNut010,descending,5993,19327,IN07B030,intrinsic,acetylcholine,T3,5,5
4381,8165,26189,DNut011,descending,5993,19327,IN07B030,intrinsic,acetylcholine,T3,26,26
4382,4255,27174,DNut043,descending,5993,19327,IN07B030,intrinsic,acetylcholine,T3,5,5
4383,12472,29447,DNut007,descending,5993,19327,IN07B030,intrinsic,acetylcholine,T3,5,5
4384,21071,11306,DNxl130,descending,6023,46925,IN20A.22A088,intrinsic,acetylcholine,T3,5,5
4385,21071,11306,DNxl130,descending,6029,12634,IN19A037,intrinsic,acetylcholine,T3,14,14
4386,20371,12915,DNxl108,descending,6029,12634,IN19A037,intrinsic,acetylcholine,T3,8,8
4387,11315,13764,DNxn080,descending,6029,12634,IN19A037,intrinsic,acetylcholine,T3,5,5
4388,3980,16290,DNxl099,descending,6029,12634,IN19A037,intrinsic,acetylcholine,T3,18,18
4389,7602,10194,DNxl004,descending,6031,12372,IN20A.22A084,intrinsic,glutamate,T3,5,-5
4390,18872,15451,DNut012,descending,6041,36150,IN06A073,intrinsic,acetylcholine,T3,6,6
4391,6367,19444,DNut054,descending,6041,36150,IN06A073,intrinsic,acetylcholine,T3,10,10
4392,737,25130,DNut044,descending,6041,36150,IN06A073,intrinsic,acetylcholine,T3,30,30
4393,17005,25529,DNut015,descending,6041,36150,IN06A073,intrinsic,gaba,T3,8,-8
4394,12574,154083,DNxn118,descending,6041,36150,IN06A073,intrinsic,acetylcholine,T3,20,20
4395,4058,10217,DNxl010,descending,6043,12798,IN14A006,intrinsic,gaba,T3,9,-9
4396,8866,16683,DNxl091,descending,6043,12798,IN14A006,intrinsic,acetylcholine,T3,5,5
4397,4058,10217,DNxl010,descending,6055,13090,IN09A010,intrinsic,gaba,T3,73,-73
4398,4568,11164,DNxl024,descending,6055,13090,IN09A010,intrinsic,acetylcholine,T3,7,7
4399,2803,12466,DNxl114,descending,6055,13090,IN09A010,intrinsic,gaba,T3,5,-5
4400,3491,12820,DNxl110,descending,6055,13090,IN09A010,intrinsic,acetylcholine,T3,34,34
4401,4148,12882,DNxl114,descending,6055,13090,IN09A010,intrinsic,gaba,T3,9,-9
4402,14850,13809,DNxn050,descending,6055,13090,IN09A010,intrinsic,acetylcholine,T3,7,7
4403,16188,14419,DNxn050,descending,6055,13090,IN09A010,intrinsic,acetylcholine,T3,7,7
4404,18329,16541,DNxl092,descending,6055,13090,IN09A010,intrinsic,acetylcholine,T3,5,5
4405,7143,11202,DNxn168,descending,6075,21962,IN00A045,intrinsic,acetylcholine,T3,25,25
4406,18543,11298,DNxn168,descending,6075,21962,IN00A045,intrinsic,acetylcholine,T3,49,49
4407,5254,11548,DNxn022,descending,6075,21962,IN00A045,intrinsic,acetylcholine,T3,16,16
4408,21783,11622,DNxn022,descending,6075,21962,IN00A045,intrinsic,acetylcholine,T3,11,11
4409,17547,12902,DNxn165,descending,6075,21962,IN00A045,intrinsic,glutamate,T3,11,-11
4410,17544,15297,DNxl096,descending,6075,21962,IN00A045,intrinsic,glutamate,T3,8,-8
4411,14964,15327,DNxn185,descending,6075,21962,IN00A045,intrinsic,acetylcholine,T3,5,5
4412,15661,15613,DNxn185,descending,6075,21962,IN00A045,intrinsic,acetylcholine,T3,24,24
4413,13863,15839,DNxn165,descending,6075,21962,IN00A045,intrinsic,glutamate,T3,5,-5
4414,5048,18730,DNxl096,descending,6075,21962,IN00A045,intrinsic,glutamate,T3,8,-8
4415,17357,21004,DNxl076,descending,6075,21962,IN00A045,intrinsic,acetylcholine,T3,11,11
4416,19310,21250,DNxl076,descending,6075,21962,IN00A045,intrinsic,acetylcholine,T3,7,7
4417,2373,11961,DNxl126,descending,6091,163055,IN08A028,intrinsic,gaba,T3,6,-6
4418,14692,17643,DNxl008,descending,6091,163055,IN08A028,intrinsic,acetylcholine,T3,7,7
4419,20969,10476,DNxl011,descending,6121,26956,IN21A072,intrinsic,acetylcholine,T3,5,5
4420,22426,11228,DNxn027,descending,6121,26956,IN21A072,intrinsic,acetylcholine,T3,12,12
4421,10299,11160,DNxn082,descending,6144,156190,IN06B064,intrinsic,glutamate,T3,36,-36
4422,18534,11268,DNxn082,descending,6144,156190,IN06B064,intrinsic,glutamate,T3,26,-26
4423,10002,11477,DNxl019,descending,6144,156190,IN06B064,intrinsic,gaba,T3,9,-9
4424,21483,11647,DNxn163,descending,6144,156190,IN06B064,intrinsic,acetylcholine,T3,15,15
4425,12969,11856,DNxl119,descending,6144,156190,IN06B064,intrinsic,acetylcholine,T3,7,7
4426,14028,12955,DNxl017,descending,6144,156190,IN06B064,intrinsic,acetylcholine,T3,10,10
4427,4857,13108,DNxl105,descending,6144,156190,IN06B064,intrinsic,acetylcholine,T3,11,11
4428,2624,13247,DNxl105,descending,6144,156190,IN06B064,intrinsic,acetylcholine,T3,28,28
4429,68,13411,DNxn175,descending,6144,156190,IN06B064,intrinsic,acetylcholine,T3,7,7
4430,5238,13517,DNxn175,descending,6144,156190,IN06B064,intrinsic,acetylcholine,T3,6,6
4431,7512,14074,DNxl052,descending,6144,156190,IN06B064,intrinsic,acetylcholine,T3,13,13
4432,11711,14307,DNxn074,descending,6144,156190,IN06B064,intrinsic,acetylcholine,T3,10,10
4433,16264,10315,DNxn009,descending,6151,13292,IN08B008,intrinsic,acetylcholine,T3,6,6
4434,11313,14026,DNut059,descending,6151,13292,IN08B008,intrinsic,gaba,T3,7,-7
4435,14176,25606,DNut015,descending,6151,13292,IN08B008,intrinsic,acetylcholine,T3,5,5
4436,6859,11579,DNxn094,descending,6178,11883,IN05B018,intrinsic,acetylcholine,T3,8,8
4437,6874,11743,DNxn094,descending,6178,11883,IN05B018,intrinsic,acetylcholine,T3,9,9
4438,4994,12029,DNxn066,descending,6178,11883,IN05B018,intrinsic,gaba,T3,54,-54
4439,22871,12257,DNxn086,descending,6178,11883,IN05B018,intrinsic,acetylcholine,T3,8,8
4440,2499,12619,DNxl115,descending,6178,11883,IN05B018,intrinsic,gaba,T3,6,-6
4441,5771,12719,DNxn161,descending,6178,11883,IN05B018,intrinsic,acetylcholine,T3,8,8
4442,22538,12746,DNxn161,descending,6178,11883,IN05B018,intrinsic,acetylcholine,T3,10,10
4443,4445,12827,DNxn028,descending,6178,11883,IN05B018,intrinsic,glutamate,T3,10,-10
4444,2919,13326,DNxn023,descending,6178,11883,IN05B018,intrinsic,acetylcholine,T3,8,8
4445,17283,13481,DNxn023,descending,6178,11883,IN05B018,intrinsic,acetylcholine,T3,16,16
4446,14154,13553,DNxn061,descending,6178,11883,IN05B018,intrinsic,acetylcholine,T3,27,27
4447,1676,13704,DNxn061,descending,6178,11883,IN05B018,intrinsic,acetylcholine,T3,36,36
4448,9430,14244,DNxn024,descending,6178,11883,IN05B018,intrinsic,gaba,T3,5,-5
4449,11711,14307,DNxn074,descending,6178,11883,IN05B018,intrinsic,acetylcholine,T3,8,8
4450,11965,14350,DNxn178,descending,6178,11883,IN05B018,intrinsic,acetylcholine,T3,18,18
4451,582,14814,DNxn024,descending,6178,11883,IN05B018,intrinsic,gaba,T3,8,-8
4452,14964,15327,DNxn185,descending,6178,11883,IN05B018,intrinsic,acetylcholine,T3,10,10
4453,15661,15613,DNxn185,descending,6178,11883,IN05B018,intrinsic,acetylcholine,T3,14,14
4454,19616,17061,DNxn178,descending,6178,11883,IN05B018,intrinsic,acetylcholine,T3,16,16
4455,7051,17507,DNxn077,descending,6178,11883,IN05B018,intrinsic,acetylcholine,T3,58,58
4456,17907,17713,DNxn077,descending,6178,11883,IN05B018,intrinsic,acetylcholine,T3,47,47
4457,16543,19462,DNxl083,descending,6178,11883,IN05B018,intrinsic,acetylcholine,T3,25,25
4458,10851,19660,DNxl083,descending,6178,11883,IN05B018,intrinsic,acetylcholine,T3,18,18
4459,20443,151739,DNxn193,descending,6178,11883,IN05B018,intrinsic,gaba,T3,6,-6
4460,22311,176812,DNxn066,descending,6178,11883,IN05B018,intrinsic,gaba,T3,91,-91
4461,9717,11270,DNxl129,descending,6194,20719,IN13A054,intrinsic,acetylcholine,T3,5,5
4462,6624,10255,DNxl006,descending,6223,18652,IN08B082,intrinsic,acetylcholine,T3,5,5
4463,18806,10323,DNut022,descending,6223,18652,IN08B082,intrinsic,acetylcholine,T3,13,13
4464,19682,10562,DNxl014,descending,6223,18652,IN08B082,intrinsic,acetylcholine,T3,7,7
4465,3635,11187,DNut055,descending,6223,18652,IN08B082,intrinsic,acetylcholine,T3,29,29
4466,404,11349,DNxl003,descending,6223,18652,IN08B082,intrinsic,acetylcholine,T3,18,18
4467,8605,12934,DNxl013,descending,6223,18652,IN08B082,intrinsic,gaba,T3,32,-32
4468,12262,13801,DNxl037,descending,6223,18652,IN08B082,intrinsic,acetylcholine,T3,12,12
4469,12081,15344,DNxn001,descending,6223,18652,IN08B082,intrinsic,acetylcholine,T3,30,30
4470,5212,15718,DNxn150,descending,6223,18652,IN08B082,intrinsic,acetylcholine,T3,60,60
4471,7069,17963,DNut004,descending,6223,18652,IN08B082,intrinsic,glutamate,T3,55,-55
